glacier,Carrivick,HF,Shahateet,diff_car,diff_hf
Swithinbank_Glacier,0.342204245564562,0.550375187332269,0.345509204501776,0.00961144190765847,0.457349150622199
Talbot_Glacier,0.51455470499624,0.502044059737136,0.285971446717345,0.571082550618979,0.548396855772462
Temple_term,1.79735901535108,2.17624632170455,1.03013384107984,0.542689381178272,0.714894942232575
TERM_2916,0.031705700103518,0.073277099550871,0.0862198249186656,0.924551742379653,0.162294356594526
Todd_Glacier,0.032480233147233,0.113268787325416,0.0704599367540953,0.737898599609213,0.466000629850284
Tofani_Glacier,0.034445686013837,0.079162091758095,0.0633486682568894,0.591097153993974,0.221926028596618
TPE_10_term,0.147924218218727,0.328856157107314,0.128640208000964,0.139454017867393,0.87526793380736
TPE11_term,0.181380724945793,0.150944981327765,0.136878316412136,0.279661550815818,0.0977451445111348
TPE114_term,0.085407364588544,0.139015385501908,0.109435468363394,0.2466408788131,0.2381148358182
TPE120_term,0.305720053155334,0.413848324810243,0.531730279167773,0.539757923041194,0.249332956269537
TPE121_term,0.207816004932391,0.256099043299949,0.32317492792894,0.43450430452708,0.231586047226304
TPE125_term,0.133333979729787,0.100345737321955,0.11987545478701,0.106303503014886,0.177364560404266
TPE126_term,0.402027654381359,0.352521550653878,0.482310203894671,0.181565334474809,0.310933676237504
TPE13_term,0.046151798894849,0.097260969370744,0.12329381637638,0.910522439403946,0.236066942890859
TPE130_term,0.033652243776604,0.040094710741523,0.0455984790684147,0.301479528840956,0.128452875639213
TPE24_term,0.018349924216304,0.029637337416234,0.0355714168886874,0.638763514388526,0.182002540478083
TPE31_term,0.048954971172586,0.027126579171596,0.0492533527824233,0.00607650345349529,0.579387099327284
TPE32_term,0.102833479499748,0.231149932998554,0.151434426433274,0.38228141105884,0.416721199390716
TPE34_term,0.002158671075875,0.00311905445228,0.00404288452717461,0.607658327008485,0.257983229833371
TPE35_term,0.048448352674118,0.056069921029548,0.0707017690803916,0.373535772831577,0.230837784652938
TPE39_term,0.408513109823243,0.328788984834904,0.329689006508991,0.21355696921025,0.0027336423871971
TPE40_term,0.645309900877888,0.525445383597328,0.552393137250331,0.155158266564587,0.0500033226346562
TPE41_term,0.073770647480572,0.092854918846623,0.113676910999398,0.425785898119236,0.201634703651236
TPE46_term,0.039671171803329,0.10509666191643,0.0684528941268358,0.53238327796693,0.42228592944898
TPE50_term,0.012366583157644,0.039427679463596,0.0360611978067578,0.978554630307393,0.089191461803878
TPE57_term,0.147543230976024,0.210505078665586,0.226848624126162,0.42364913696369,0.0747383427018027
TPE6_term,0.215651277256376,0.234424813721385,0.162140069128829,0.283284456563416,0.364554440993499
TPE61-1_term,0.05439443299389,0.046466903849008,0.0507075290601068,0.0701586128694539,0.0872786201914854
TPE62_term,0.137141269987768,0.237587220270641,0.229630385949701,0.504341676706346,0.0340605072026653
TPE8_term,0.189149747169411,0.230058303705286,0.203644109664829,0.0738013705827108,0.121807918176907
TPE9_term,0.076255798907856,0.057489245360176,0.0721140927070669,0.0558294699242408,0.225686275754765
Trooz_Glacier,2.71704072482591,2.6405371488514,1.39367788518284,0.643859609568485,0.618142192793175
Vallot_Glacier,0.811503751470791,0.555084537515725,0.47532759811937,0.522486732171218,0.154805900742224
Victory_term,0.232966596957564,0.379210573280081,0.224324848974035,0.0377953624998339,0.5132614212686
Vogel_Glacier,0.122231899759982,0.135068528397803,0.0966417665254801,0.233834738265191,0.331679366124372
Weir_Glacier,0.138143287426799,0.605661567184468,0.283008231690682,0.687946915482799,0.7261489833506
Wellman_term,0.015398973033711,0.070774100485056,0.0752341242531787,1.32038191368581,0.0610927744121084
Wheatstone_term,0.074064641519367,0.154811897801945,0.119291698201062,0.467810434838476,0.259173539631296
Whitecloud_term,0.202582802533529,0.604731090346029,0.209345901065131,0.0328362576946872,0.97137050537571
Widdowson_Glacier,0.559871652135729,0.427416750577268,0.563545289554894,0.00654011397342221,0.274740168572897
Wiggins_Glacier,0.099539219395616,0.216130496812884,0.142075746195926,0.352101755751499,0.413475488282524
WilkinsonMurphy_Glacier,6.19146226881653,3.48616610344378,2.47366129344375,0.858106857602155,0.339776554780362
Woddbury_term,0.00310422845427,0.008826942541044,0.00866469137439439,0.944940232591494,0.0185518594127911
Zephyr_Glacier,0.138132874500127,0.110385550149618,0.136960941063836,0.00852024560340236,0.214883912715658
Zonda_Glacier,0.142141085685363,0.448136334386875,0.354861188107098,0.856012592451692,0.232317394928145
