Lon,Lat,Thick,Elev,Unc,Day,Qual,Source
-6.6889790000000005e+01,-7.0168219999999977e+01,215.4300,2175.4463,9.4406,735301,1,IRMCR2_20111024_04
-6.6884298999999999e+01,-7.0172391999999959e+01,232.3700,2171.4844,9.5999,735301,1,IRMCR2_20111024_04
-6.6878727999999995e+01,-7.0176551999999958e+01,438.1500,2168.5077,12.1388,735301,1,IRMCR2_20111024_04
-6.6873093000000011e+01,-7.0180702999999937e+01,458.1600,2168.0163,12.4308,735301,1,IRMCR2_20111024_04
-6.6867444000000006e+01,-7.0184851999999964e+01,370.4000,2167.3904,11.1999,735301,1,IRMCR2_20111024_04
-6.6861829000000000e+01,-7.0189004999999938e+01,232.6200,2164.8810,9.6023,735301,1,IRMCR2_20111024_04
-6.6856290999999999e+01,-7.0193169999999967e+01,204.3100,2163.0143,9.3411,735301,1,IRMCR2_20111024_04
-6.6850834000000006e+01,-7.0197347999999963e+01,211.6000,2166.4499,9.4058,735301,1,IRMCR2_20111024_04
-6.6845456999999996e+01,-7.0201536999999973e+01,224.8400,2169.8519,9.5279,735301,1,IRMCR2_20111024_04
-6.6840187999999998e+01,-7.0205743999999953e+01,175.3300,2169.2277,9.1025,735301,1,IRMCR2_20111024_04
-6.6835094999999995e+01,-7.0209975999999969e+01,118.5900,2168.5280,8.7284,735301,1,IRMCR2_20111024_04
-6.6830641999999983e+01,-7.0214288999999965e+01,102.3300,2168.6900,8.6457,735301,1,IRMCR2_20111024_04
-6.6827179000000001e+01,-7.0218703999999960e+01,91.6400,2166.6545,8.5976,735301,1,IRMCR2_20111024_04
-6.6824906999999996e+01,-7.0223206999999974e+01,187.2000,2168.4145,9.1966,735301,1,IRMCR2_20111024_04
-6.6823832000000010e+01,-7.0227759999999961e+01,337.2900,2170.4428,10.7734,735301,1,IRMCR2_20111024_04
-6.6823916999999994e+01,-7.0232328999999950e+01,315.8600,2167.8407,10.5103,735301,1,IRMCR2_20111024_04
-6.6825211999999993e+01,-7.0236884999999958e+01,478.9500,2164.9916,12.7404,735301,1,IRMCR2_20111024_04
-6.6827664999999996e+01,-7.0241377999999955e+01,654.7700,2164.0304,15.5579,735301,1,IRMCR2_20111024_04
-6.6831301999999994e+01,-7.0245777999999959e+01,508.3100,2163.5448,13.1876,735301,1,IRMCR2_20111024_04
-6.6836079999999995e+01,-7.0250048999999976e+01,638.1800,2161.6004,15.2797,735301,1,IRMCR2_20111024_04
-6.6841897000000003e+01,-7.0254173999999978e+01,381.0600,2159.9891,11.3421,735301,1,IRMCR2_20111024_04
-6.6875221999999994e+01,-7.0268793999999957e+01,103.2000,2161.6500,8.6499,735301,1,IRMCR2_20111024_04
-6.6885581000000002e+01,-7.0271729999999963e+01,104.6800,2160.9908,8.6570,735301,1,IRMCR2_20111024_04
-6.6896719000000004e+01,-7.0274349999999956e+01,348.0800,2159.0710,10.9098,735301,1,IRMCR2_20111024_04
-6.6908316999999997e+01,-7.0276701999999972e+01,889.4000,2157.8828,19.6716,735301,1,IRMCR2_20111024_04
-6.6920098999999993e+01,-7.0278949999999966e+01,1142.8600,2149.3212,24.3518,735301,1,IRMCR2_20111024_04
-6.6931903000000005e+01,-7.0281177999999954e+01,1238.3000,2133.8833,26.1518,735301,1,IRMCR2_20111024_04
-6.6943735000000004e+01,-7.0283390999999952e+01,1222.9500,2118.1325,25.8612,735301,1,IRMCR2_20111024_04
-6.6955607999999998e+01,-7.0285581999999962e+01,1188.0000,2102.9894,25.2011,735301,1,IRMCR2_20111024_04
-6.6967523999999997e+01,-7.0287746999999953e+01,1225.3400,2087.9413,25.9064,735301,1,IRMCR2_20111024_04
-6.6979564999999994e+01,-7.0289830999999978e+01,1216.6400,2070.8741,25.7419,735301,1,IRMCR2_20111024_04
-6.6991754999999998e+01,-7.0291812999999976e+01,1221.8800,2053.4854,25.8410,735301,1,IRMCR2_20111024_04
-6.7004078000000007e+01,-7.0293702999999951e+01,1259.1100,2038.1884,26.5462,735301,1,IRMCR2_20111024_04
-6.7016487999999995e+01,-7.0295532999999978e+01,1333.5100,2023.9632,27.9618,735301,1,IRMCR2_20111024_04
-6.7028936999999999e+01,-7.0297325999999970e+01,1396.4500,2009.8814,29.1649,735301,1,IRMCR2_20111024_04
-6.7041445999999993e+01,-7.0299076999999954e+01,1406.5500,1997.3449,29.3584,735301,1,IRMCR2_20111024_04
-6.7053993000000006e+01,-7.0300794999999937e+01,1349.7000,1987.0173,28.2708,735301,1,IRMCR2_20111024_04
-6.7066571999999994e+01,-7.0302490999999975e+01,1339.7200,1977.3695,28.0802,735301,1,IRMCR2_20111024_04
-6.7079162999999994e+01,-7.0304175999999970e+01,1285.8700,1967.6094,27.0545,735301,1,IRMCR2_20111024_04
-6.7091787999999994e+01,-7.0305835999999957e+01,1172.7700,1957.0600,24.9142,735301,1,IRMCR2_20111024_04
-6.7104403000000005e+01,-7.0307497999999953e+01,1108.9500,1946.5075,23.7164,735301,1,IRMCR2_20111024_04
-6.7117023000000003e+01,-7.0309164999999965e+01,990.6000,1935.7025,21.5192,735301,1,IRMCR2_20111024_04
-6.7129687000000004e+01,-7.0310785999999950e+01,1014.3800,1924.3332,21.9578,735301,1,IRMCR2_20111024_04
-6.7142446000000007e+01,-7.0312321999999966e+01,786.7400,1913.1714,17.8366,735301,1,IRMCR2_20111024_04
-6.7155286000000004e+01,-7.0313785999999965e+01,327.2400,1905.5546,10.6487,735301,1,IRMCR2_20111024_04
-6.7168155999999996e+01,-7.0315223999999958e+01,193.5400,1898.6288,9.2490,735301,1,IRMCR2_20111024_04
-6.7181072000000000e+01,-7.0316612999999975e+01,380.6100,1896.4656,11.3360,735301,1,IRMCR2_20111024_04
-6.7194032000000007e+01,-7.0317952999999960e+01,550.4400,1898.0473,13.8475,735301,1,IRMCR2_20111024_04
-6.7207020999999997e+01,-7.0319263999999961e+01,636.5600,1898.5333,15.2527,735301,1,IRMCR2_20111024_04
-6.7220050999999998e+01,-7.0320528999999951e+01,603.6900,1896.4803,14.7084,735301,1,IRMCR2_20111024_04
-6.7233121999999995e+01,-7.0321742999999955e+01,689.3500,1892.7780,16.1444,735301,1,IRMCR2_20111024_04
-6.7246216000000004e+01,-7.0322935999999956e+01,356.1900,1890.2312,11.0140,735301,1,IRMCR2_20111024_04
-6.7259310999999997e+01,-7.0324123999999955e+01,201.4700,1890.8094,9.3164,735301,1,IRMCR2_20111024_04
-6.7272413999999998e+01,-7.0325303999999974e+01,245.0700,1895.6284,9.7254,735301,1,IRMCR2_20111024_04
-6.7297123999999997e+01,-7.0327469999999977e+01,7.1300,1901.2931,8.4012,735301,1,IRMCR2_20111024_04
-6.7310292000000004e+01,-7.0328567999999962e+01,194.1800,1901.8018,9.2543,735301,1,IRMCR2_20111024_04
-6.7323480000000004e+01,-7.0329631999999975e+01,528.5600,1902.8573,13.5022,735301,1,IRMCR2_20111024_04
-6.7336663999999999e+01,-7.0330708999999970e+01,553.9200,1901.5358,13.9029,735301,1,IRMCR2_20111024_04
-6.7349847999999994e+01,-7.0331791999999936e+01,451.7500,1899.1551,12.3366,735301,1,IRMCR2_20111024_04
-6.7363016000000002e+01,-7.0332893999999953e+01,278.2400,1896.3898,10.0761,735301,1,IRMCR2_20111024_04
-6.7523619000000011e+01,-7.0346652999999975e+01,37.5100,1944.2773,8.4334,735301,1,IRMCR2_20111024_04
-6.7536873000000000e+01,-7.0347646999999952e+01,485.5600,1939.7792,12.8401,735301,1,IRMCR2_20111024_04
-6.7550118000000012e+01,-7.0348646999999971e+01,503.6100,1931.2518,13.1152,735301,1,IRMCR2_20111024_04
-6.7563360000000003e+01,-7.0349656999999951e+01,447.0200,1920.2839,12.2675,735301,1,IRMCR2_20111024_04
-6.7576593000000003e+01,-7.0350681999999978e+01,451.0300,1910.7081,12.3260,735301,1,IRMCR2_20111024_04
-6.7589804999999998e+01,-7.0351729999999975e+01,506.5200,1898.5999,13.1600,735301,1,IRMCR2_20111024_04
-6.7603001000000006e+01,-7.0352795999999955e+01,432.6600,1885.2594,12.0598,735301,1,IRMCR2_20111024_04
-6.7616201000000004e+01,-7.0353872999999965e+01,376.2200,1873.5728,11.2773,735301,1,IRMCR2_20111024_04
-6.7629392999999993e+01,-7.0354957999999968e+01,76.7600,1859.8252,8.5391,735301,1,IRMCR2_20111024_04
-6.7668964000000003e+01,-7.0358194999999967e+01,0.4300,1811.2557,8.4000,735301,1,IRMCR2_20111024_04
-6.7682169000000002e+01,-7.0359266999999960e+01,284.5800,1796.9634,10.1466,735301,1,IRMCR2_20111024_04
-6.7695367000000005e+01,-7.0360339999999951e+01,461.7300,1783.2308,12.4835,735301,1,IRMCR2_20111024_04
-6.7708569999999995e+01,-7.0361412999999970e+01,527.6600,1768.7464,13.4881,735301,1,IRMCR2_20111024_04
-6.7721771000000004e+01,-7.0362489999999951e+01,482.9600,1755.6953,12.8008,735301,1,IRMCR2_20111024_04
-6.7734975000000006e+01,-7.0363568999999970e+01,398.0200,1752.2585,11.5727,735301,1,IRMCR2_20111024_04
-6.7748168000000007e+01,-7.0364662999999936e+01,507.5800,1755.9650,13.1763,735301,1,IRMCR2_20111024_04
-6.7761357000000004e+01,-7.0365767999999974e+01,375.2000,1760.7332,11.2637,735301,1,IRMCR2_20111024_04
-6.7774544000000020e+01,-7.0366868999999966e+01,332.5500,1762.3795,10.7143,735301,1,IRMCR2_20111024_04
-6.7787755000000004e+01,-7.0367952999999957e+01,308.1400,1762.0259,10.4183,735301,1,IRMCR2_20111024_04
-6.7800972000000002e+01,-7.0369013999999964e+01,214.0300,1761.3878,9.4278,735301,1,IRMCR2_20111024_04
-6.7814214000000007e+01,-7.0370047999999954e+01,205.7700,1761.5080,9.3540,735301,1,IRMCR2_20111024_04
-6.7827470000000005e+01,-7.0371060999999955e+01,334.3200,1760.7046,10.7363,735301,1,IRMCR2_20111024_04
-6.7840733000000000e+01,-7.0372061999999957e+01,312.8000,1759.3858,10.4737,735301,1,IRMCR2_20111024_04
-6.7853998000000004e+01,-7.0373064999999954e+01,189.6900,1757.1442,9.2170,735301,1,IRMCR2_20111024_04
-6.7867260000000002e+01,-7.0374069999999961e+01,145.5800,1752.5298,8.8903,735301,1,IRMCR2_20111024_04
-6.7880512999999993e+01,-7.0375082999999975e+01,171.5100,1751.2537,9.0734,735301,1,IRMCR2_20111024_04
-6.7893766000000014e+01,-7.0376109999999954e+01,68.5900,1753.0705,8.5113,735301,1,IRMCR2_20111024_04
-6.7929591000000002e+01,-7.0378930999999952e+01,1.5300,1751.1137,8.4001,735301,1,IRMCR2_20111024_04
-6.7942830999999998e+01,-7.0379974999999959e+01,36.3400,1750.4150,8.4314,735301,1,IRMCR2_20111024_04
-6.7969292999999993e+01,-7.0382088999999937e+01,63.8200,1749.7936,8.4964,735301,1,IRMCR2_20111024_04
-6.7982515000000006e+01,-7.0383154999999960e+01,81.6100,1747.3735,8.5571,735301,1,IRMCR2_20111024_04
-6.7995748000000006e+01,-7.0384216999999964e+01,90.5400,1743.4620,8.5930,735301,1,IRMCR2_20111024_04
-6.8008984999999996e+01,-7.0385270999999960e+01,90.5800,1739.8551,8.5931,735301,1,IRMCR2_20111024_04
-6.8022221999999999e+01,-7.0386325999999968e+01,90.6100,1737.0682,8.5933,735301,1,IRMCR2_20111024_04
-6.8035450999999995e+01,-7.0387387999999959e+01,99.4100,1732.0574,8.6321,735301,1,IRMCR2_20111024_04
-6.8048671999999996e+01,-7.0388457999999957e+01,99.2800,1716.7754,8.6315,735301,1,IRMCR2_20111024_04
-6.8061886999999999e+01,-7.0389522999999954e+01,99.2000,1697.3833,8.6311,735301,1,IRMCR2_20111024_04
-6.7259533000000005e+01,-7.1105614999999986e+01,822.0300,1529.3784,18.4622,735301,1,IRMCR2_20111024_04
-6.7245580000000004e+01,-7.1104972999999958e+01,810.3200,1546.2113,18.2540,735301,1,IRMCR2_20111024_04
-6.7231628000000001e+01,-7.1104319999999973e+01,806.4200,1565.2191,18.1848,735301,1,IRMCR2_20111024_04
-6.7217684000000006e+01,-7.1103663999999981e+01,827.8200,1584.7768,18.5654,735301,1,IRMCR2_20111024_04
-6.7203749999999999e+01,-7.1102995999999962e+01,818.2200,1605.8261,18.3944,735301,1,IRMCR2_20111024_04
-6.7189819000000000e+01,-7.1102319999999963e+01,859.2300,1624.7891,19.1277,735301,1,IRMCR2_20111024_04
-6.7175886000000006e+01,-7.1101629999999957e+01,850.0100,1644.4864,18.9622,735301,1,IRMCR2_20111024_04
-6.7161967000000004e+01,-7.1100936999999973e+01,859.8400,1664.5236,19.1387,735301,1,IRMCR2_20111024_04
-6.7148048000000003e+01,-7.1100232999999989e+01,857.9100,1683.7177,19.1040,735301,1,IRMCR2_20111024_04
-6.7134125999999995e+01,-7.1099525999999969e+01,854.0100,1704.2674,19.0340,735301,1,IRMCR2_20111024_04
-6.7120217999999980e+01,-7.1098814999999973e+01,845.3500,1725.8149,18.8787,735301,1,IRMCR2_20111024_04
-6.7106301000000002e+01,-7.1098102999999966e+01,860.4800,1746.4408,19.1502,735301,1,IRMCR2_20111024_04
-6.7092383999999996e+01,-7.1097390999999988e+01,858.9900,1764.7374,19.1234,735301,1,IRMCR2_20111024_04
-6.7078457999999998e+01,-7.1096688999999969e+01,882.3200,1768.2424,19.5437,735301,1,IRMCR2_20111024_04
-6.7064519000000004e+01,-7.1096015999999977e+01,1014.9200,1763.5860,21.9678,735301,1,IRMCR2_20111024_04
-6.7050567000000001e+01,-7.1095371999999969e+01,1071.5000,1758.8340,23.0175,735301,1,IRMCR2_20111024_04
-6.7036609999999996e+01,-7.1094734999999972e+01,1080.9300,1755.3030,23.1932,735301,1,IRMCR2_20111024_04
-6.7022654000000003e+01,-7.1094091999999975e+01,1028.2100,1755.1449,22.2137,735301,1,IRMCR2_20111024_04
-6.7008708999999996e+01,-7.1093443999999991e+01,935.9300,1764.7059,20.5170,735301,1,IRMCR2_20111024_04
-6.6994767999999993e+01,-7.1092780999999988e+01,935.9300,1778.1155,20.5170,735301,1,IRMCR2_20111024_04
-6.6980834000000002e+01,-7.1092110999999974e+01,899.8200,1788.3645,19.8603,735301,1,IRMCR2_20111024_04
-6.6939033000000009e+01,-7.1090088999999978e+01,917.5400,1813.9286,20.1820,735301,1,IRMCR2_20111024_04
-6.6925107999999994e+01,-7.1089400999999967e+01,950.7100,1825.3493,20.7870,735301,1,IRMCR2_20111024_04
-6.6911184999999989e+01,-7.1088698999999977e+01,1008.3300,1835.1323,21.8461,735301,1,IRMCR2_20111024_04
-6.6897272999999998e+01,-7.1087993999999966e+01,951.0900,1839.7596,20.7940,735301,1,IRMCR2_20111024_04
-6.6883345000000006e+01,-7.1087297999999990e+01,949.5800,1837.7435,20.7663,735301,1,IRMCR2_20111024_04
-6.6869415000000004e+01,-7.1086619999999968e+01,925.3400,1835.7379,20.3239,735301,1,IRMCR2_20111024_04
-6.6855480000000000e+01,-7.1085947999999959e+01,982.1700,1834.5838,21.3641,735301,1,IRMCR2_20111024_04
-6.6841544999999996e+01,-7.1085274999999967e+01,799.0900,1832.9002,18.0549,735301,1,IRMCR2_20111024_04
-6.6827618999999999e+01,-7.1084597999999971e+01,594.1200,1830.7153,14.5517,735301,1,IRMCR2_20111024_04
-6.6813688999999997e+01,-7.1083919999999978e+01,564.7100,1829.3122,14.0755,735301,1,IRMCR2_20111024_04
-6.6799762000000001e+01,-7.1083233999999976e+01,671.1500,1827.8998,15.8347,735301,1,IRMCR2_20111024_04
-6.6785842000000002e+01,-7.1082532999999970e+01,793.5100,1830.3923,17.9561,735301,1,IRMCR2_20111024_04
-6.6771932000000007e+01,-7.1081824999999967e+01,782.4100,1834.8906,17.7602,735301,1,IRMCR2_20111024_04
-6.6758018000000007e+01,-7.1081108999999969e+01,887.1100,1836.6420,19.6302,735301,1,IRMCR2_20111024_04
-6.6744105000000005e+01,-7.1080399999999955e+01,1028.5100,1843.6916,22.2192,735301,1,IRMCR2_20111024_04
-6.6730198999999999e+01,-7.1079684999999969e+01,1191.7800,1854.0890,25.2724,735301,1,IRMCR2_20111024_04
-6.6716291999999996e+01,-7.1078979999999973e+01,1282.6200,1864.3765,26.9927,735301,1,IRMCR2_20111024_04
-6.6702381000000003e+01,-7.1078270999999972e+01,1059.8000,1877.5740,22.7998,735301,1,IRMCR2_20111024_04
-6.6688470999999993e+01,-7.1077556999999970e+01,942.5600,1890.9687,20.6380,735301,1,IRMCR2_20111024_04
-6.6674575000000019e+01,-7.1076838999999993e+01,831.8200,1904.9084,18.6368,735301,1,IRMCR2_20111024_04
-6.6660679000000002e+01,-7.1076110999999969e+01,758.4900,1919.2768,17.3402,735301,1,IRMCR2_20111024_04
-6.6646787000000003e+01,-7.1075379999999967e+01,802.5500,1930.6314,18.1161,735301,1,IRMCR2_20111024_04
-6.6632880999999998e+01,-7.1074661999999975e+01,819.6800,1930.7174,18.4204,735301,1,IRMCR2_20111024_04
-6.6618969000000007e+01,-7.1073965999999970e+01,831.3000,1926.1816,18.6275,735301,1,IRMCR2_20111024_04
-6.6605050000000006e+01,-7.1073284999999970e+01,972.0800,1924.8182,21.1787,735301,1,IRMCR2_20111024_04
-6.6591128999999995e+01,-7.1072600999999992e+01,1171.6800,1932.8181,24.8936,735301,1,IRMCR2_20111024_04
-6.6577222000000006e+01,-7.1071903999999961e+01,1189.8300,1942.7106,25.2357,735301,1,IRMCR2_20111024_04
-6.6563277999999997e+01,-7.1071289999999976e+01,1179.2200,1953.0630,25.0357,735301,1,IRMCR2_20111024_04
-6.6549256000000000e+01,-7.1070895999999962e+01,1110.6900,1965.1433,23.7490,735301,1,IRMCR2_20111024_04
-6.6535193000000007e+01,-7.1070789999999974e+01,1065.0800,1979.6827,22.8980,735301,1,IRMCR2_20111024_04
-6.6521136999999996e+01,-7.1070980999999961e+01,994.1100,1994.9676,21.5838,735301,1,IRMCR2_20111024_04
-6.6507147000000003e+01,-7.1071462999999966e+01,985.2000,2009.8965,21.4198,735301,1,IRMCR2_20111024_04
-6.6493275999999994e+01,-7.1072225999999972e+01,974.6500,2024.4519,21.2259,735301,1,IRMCR2_20111024_04
-6.6479574000000000e+01,-7.1073261999999986e+01,1021.2100,2039.1667,22.0841,735301,1,IRMCR2_20111024_04
-6.6466087000000016e+01,-7.1074561999999986e+01,1008.3700,2051.6267,21.8468,735301,1,IRMCR2_20111024_04
-6.6452855000000000e+01,-7.1076119999999989e+01,1073.7600,2061.4368,23.0596,735301,1,IRMCR2_20111024_04
-6.6439925000000002e+01,-7.1077926999999974e+01,1068.5200,2062.5230,22.9620,735301,1,IRMCR2_20111024_04
-6.6427357000000001e+01,-7.1079986999999974e+01,1122.0900,2059.9575,23.9624,735301,1,IRMCR2_20111024_04
-6.6415178999999995e+01,-7.1082288999999975e+01,1133.3200,2057.2982,24.1728,735301,1,IRMCR2_20111024_04
-6.6403481999999997e+01,-7.1084831999999977e+01,1074.6400,2057.4636,23.0760,735301,1,IRMCR2_20111024_04
-6.6392247999999995e+01,-7.1087589999999977e+01,1017.0700,2057.3009,22.0076,735301,1,IRMCR2_20111024_04
-6.6381490000000014e+01,-7.1090538999999993e+01,1001.4100,2054.7910,21.7184,735301,1,IRMCR2_20111024_04
-6.6371234999999999e+01,-7.1093672999999981e+01,1078.1200,2054.2043,23.1408,735301,1,IRMCR2_20111024_04
-6.6361447999999996e+01,-7.1096959999999967e+01,1060.9500,2053.6948,22.8212,735301,1,IRMCR2_20111024_04
-6.6352132999999995e+01,-7.1100388999999979e+01,1009.9600,2052.8070,21.8762,735301,1,IRMCR2_20111024_04
-6.6343332000000004e+01,-7.1103957999999977e+01,1041.3600,2052.7301,22.4573,735301,1,IRMCR2_20111024_04
-6.6335123999999993e+01,-7.1107672999999977e+01,1100.5700,2053.1595,23.5597,735301,1,IRMCR2_20111024_04
-6.6327628000000004e+01,-7.1111550999999977e+01,1098.5400,2059.2741,23.5218,735301,1,IRMCR2_20111024_04
-6.6320910999999995e+01,-7.1115567999999953e+01,1025.5600,2073.1866,22.1646,735301,1,IRMCR2_20111024_04
-6.6314887999999996e+01,-7.1119695999999990e+01,855.5200,2090.4019,19.0611,735301,1,IRMCR2_20111024_04
-6.6309517999999997e+01,-7.1123916999999963e+01,751.0700,2107.7018,17.2105,735301,1,IRMCR2_20111024_04
-6.6304775000000006e+01,-7.1128219999999956e+01,681.6500,2124.4199,16.0131,735301,1,IRMCR2_20111024_04
-6.6300712000000004e+01,-7.1132591999999974e+01,486.1900,2141.9265,12.8496,735301,1,IRMCR2_20111024_04
-6.6297195000000002e+01,-7.1137012999999968e+01,323.6800,2159.6420,10.6051,735301,1,IRMCR2_20111024_04
-6.6292045999999999e+01,-7.1144070999999968e+01,18.5000,2190.8210,8.4081,735301,1,IRMCR2_20111024_04
-6.6288624999999996e+01,-7.1148499999999970e+01,268.5400,2210.1355,9.9702,735301,1,IRMCR2_20111024_04
-6.6285053000000005e+01,-7.1152921999999975e+01,697.5900,2216.0943,16.2854,735301,1,IRMCR2_20111024_04
-6.6281548999999998e+01,-7.1157346999999973e+01,971.8900,2208.3449,21.1752,735301,1,IRMCR2_20111024_04
-6.6278244000000001e+01,-7.1161789999999968e+01,857.6200,2200.6809,19.0988,735301,1,IRMCR2_20111024_04
-6.6275088999999994e+01,-7.1166243999999978e+01,488.3400,2198.6988,12.8822,735301,1,IRMCR2_20111024_04
-6.6271801999999994e+01,-7.1170878999999971e+01,101.5800,2198.3240,8.6422,735301,1,IRMCR2_20111024_04
-6.6268606000000005e+01,-7.1175328999999977e+01,26.0100,2198.4145,8.4161,735301,1,IRMCR2_20111024_04
-6.5094306000000003e+01,-6.6525410999999835e+01,200.1100,9752.2779,9.3047,735301,2,IRMCR2_20111030_02
-6.5090214000000003e+01,-6.6529675999999824e+01,275.1700,9752.3854,10.0423,735301,2,IRMCR2_20111030_02
-6.5086118999999997e+01,-6.6533940999999814e+01,323.1400,9752.5454,10.5985,735301,2,IRMCR2_20111030_02
-6.5082023000000007e+01,-6.6538204999999834e+01,371.0400,9752.6243,11.2084,735301,2,IRMCR2_20111030_02
-6.5077924999999993e+01,-6.6542468999999826e+01,422.0000,9752.7236,11.9077,735301,2,IRMCR2_20111030_02
-6.5073826999999994e+01,-6.6546732999999819e+01,460.4000,9752.7179,12.4638,735301,2,IRMCR2_20111030_02
-6.5069727000000000e+01,-6.6550995999999813e+01,490.7300,9752.6885,12.9185,735301,2,IRMCR2_20111030_02
-6.5065629000000001e+01,-6.6555259999999834e+01,516.6500,9752.4867,13.3166,735301,2,IRMCR2_20111030_02
-6.5061526000000001e+01,-6.6559526999999832e+01,537.8800,9752.1795,13.6487,735301,2,IRMCR2_20111030_02
-6.5057423999999997e+01,-6.6563789999999813e+01,538.6400,9751.8380,13.6606,735301,2,IRMCR2_20111030_02
-6.5053319999999999e+01,-6.6568052999999821e+01,526.5500,9751.3810,13.4708,735301,2,IRMCR2_20111030_02
-6.5049214000000006e+01,-6.6572318999999808e+01,507.9300,9750.9813,13.1817,735301,2,IRMCR2_20111030_02
-6.5045109999999980e+01,-6.6576581999999817e+01,477.2800,9750.7485,12.7153,735301,2,IRMCR2_20111030_02
-6.5041002000000006e+01,-6.6580846999999835e+01,450.7400,9750.7590,12.3218,735301,2,IRMCR2_20111030_02
-6.5036897999999994e+01,-6.6585108999999832e+01,505.0500,9750.8937,13.1374,735301,2,IRMCR2_20111030_02
-6.5032791000000003e+01,-6.6589372999999810e+01,539.6300,9751.1043,13.6763,735301,2,IRMCR2_20111030_02
-6.5028688000000002e+01,-6.6593637999999828e+01,579.1100,9751.3608,14.3076,735301,2,IRMCR2_20111030_02
-6.5024589000000006e+01,-6.6597904999999827e+01,598.2600,9751.7032,14.6194,735301,2,IRMCR2_20111030_02
-6.5020495999999994e+01,-6.6602170999999828e+01,554.9900,9752.2154,13.9200,735301,2,IRMCR2_20111030_02
-6.5016408999999996e+01,-6.6606438999999810e+01,531.5200,9752.8980,13.5486,735301,2,IRMCR2_20111030_02
-6.5012324000000007e+01,-6.6610705999999823e+01,562.0700,9753.6093,14.0331,735301,2,IRMCR2_20111030_02
-6.4979490999999996e+01,-6.6644830999999812e+01,521.4500,9749.9275,13.3912,735301,2,IRMCR2_20111030_02
-6.4975371999999993e+01,-6.6649094999999818e+01,549.1400,9750.0097,13.8269,735301,2,IRMCR2_20111030_02
-6.4971249000000000e+01,-6.6653357999999812e+01,507.3600,9749.9980,13.1729,735301,2,IRMCR2_20111030_02
-6.4967117999999999e+01,-6.6657620999999835e+01,431.3100,9749.9510,12.0404,735301,2,IRMCR2_20111030_02
-6.4954690999999997e+01,-6.6670402999999808e+01,266.6200,9749.7987,9.9496,735301,2,IRMCR2_20111030_02
-6.4950539000000006e+01,-6.6674661999999827e+01,296.7000,9749.4435,10.2846,735301,2,IRMCR2_20111030_02
-6.4946383999999995e+01,-6.6678919999999820e+01,212.9100,9749.0385,9.4177,735301,2,IRMCR2_20111030_02
-6.4942221000000004e+01,-6.6683180999999848e+01,343.7200,9748.7178,10.8544,735301,2,IRMCR2_20111030_02
-6.4929711999999995e+01,-6.6695951999999835e+01,389.9800,9748.2839,11.4627,735301,2,IRMCR2_20111030_02
-6.4925537000000006e+01,-6.6700206999999835e+01,298.4900,9748.2903,10.3053,735301,2,IRMCR2_20111030_02
-6.4913009000000002e+01,-6.6712975999999827e+01,431.9100,9747.7984,12.0490,735301,2,IRMCR2_20111030_02
-6.4908833999999999e+01,-6.6717234999999832e+01,448.5900,9747.7486,12.2904,735301,2,IRMCR2_20111030_02
-6.4904662999999999e+01,-6.6721489999999832e+01,411.8700,9747.7020,11.7650,735301,2,IRMCR2_20111030_02
-6.4900492000000000e+01,-6.6725749999999849e+01,305.3500,9747.6303,10.3853,735301,2,IRMCR2_20111030_02
-6.4896322999999995e+01,-6.6730006999999830e+01,291.4800,9747.5554,10.2247,735301,2,IRMCR2_20111030_02
-6.4892156999999997e+01,-6.6734264999999823e+01,366.6500,9747.4202,11.1505,735301,2,IRMCR2_20111030_02
-6.4887990000000002e+01,-6.6738524999999825e+01,458.3200,9747.1877,12.4331,735301,2,IRMCR2_20111030_02
-6.4883823000000007e+01,-6.6742784999999841e+01,440.9900,9746.8712,12.1799,735301,2,IRMCR2_20111030_02
-6.4879658000000006e+01,-6.6747041999999823e+01,394.7500,9746.4705,11.5278,735301,2,IRMCR2_20111030_02
-6.4875489000000002e+01,-6.6751301999999825e+01,362.6700,9746.0130,11.0983,735301,2,IRMCR2_20111030_02
-6.4252714999999995e+01,-6.7371338999999864e+01,286.4300,9729.9921,10.1674,735301,1,IRMCR2_20111030_02
-6.4248334999999997e+01,-6.7375581999999866e+01,288.7400,9729.6945,10.1935,735301,1,IRMCR2_20111030_02
-6.4243951999999993e+01,-6.7379824999999869e+01,289.2900,9729.6448,10.1998,735301,1,IRMCR2_20111030_02
-6.4239568000000006e+01,-6.7384067999999857e+01,287.9400,9729.7668,10.1845,735301,1,IRMCR2_20111030_02
-6.4235180000000000e+01,-6.7388309999999876e+01,287.9100,9729.8020,10.1841,735301,1,IRMCR2_20111030_02
-6.4202814000000004e+01,-6.7419489999999868e+01,289.6400,9729.0391,10.2038,735301,1,IRMCR2_20111030_02
-6.4198407000000003e+01,-6.7423729999999878e+01,286.0800,9729.9492,10.1635,735301,1,IRMCR2_20111030_02
-6.4193995000000001e+01,-6.7427968999999862e+01,296.3500,9730.8511,10.2805,735301,1,IRMCR2_20111030_02
-6.4189581000000004e+01,-6.7432206999999877e+01,290.8200,9731.4192,10.2172,735301,1,IRMCR2_20111030_02
-6.4167449000000005e+01,-6.7453396999999853e+01,309.9700,9730.2419,10.4400,735301,1,IRMCR2_20111030_02
-6.4163016999999996e+01,-6.7457634999999868e+01,309.9000,9730.0819,10.4391,735301,1,IRMCR2_20111030_02
