topaccumulation,topaccumulationini,mb,surface,deltaspeed,dhdt,hobs,dhobs,dist2obs,dist2mar,flux,flux residual,mask,flux loads,visc_ref,visc_ref_mean,tau_ref,tau_ref_mean,hsia,visc_eff,htau,tau_eff,hb,costvalue,fluxadjoint,djdsmbtop,var,djdvar,grad_fluxdeltaspeed,deltaflux,deltafluxup,deltafluxup residual,deltafluxdown,deltafluxdown residual,deltahsiaup,deltahsiadown,deltahsia,dzs:0,dzs:1,dzs:2,surfslope:0,surfslope:1,surfslope:2,velocity:0,velocity:1,velocity:2,fluxdirection_sia:0,fluxdirection_sia:1,fluxdirection_sia:2,fluxdirection_sia loads:0,fluxdirection_sia loads:1,fluxdirection_sia loads:2,slopedirection_sia:0,slopedirection_sia:1,slopedirection_sia:2,graddsdx_sia:0,graddsdx_sia:1,graddsdx_sia:2,graddsdy_sia:0,graddsdy_sia:1,graddsdy_sia:2,fluxdirection_tau:0,fluxdirection_tau:1,fluxdirection_tau:2,fluxdirection_tau loads:0,fluxdirection_tau loads:1,fluxdirection_tau loads:2,slopedirection_tau:0,slopedirection_tau:1,slopedirection_tau:2,graddsdx_tau:0,graddsdx_tau:1,graddsdx_tau:2,graddsdy_tau:0,graddsdy_tau:1,graddsdy_tau:2,gradflux:0,gradflux:1,gradflux:2,x,y,z
4.860646433,4.869731521,5.585184553,1638.158481,0.2,1.391522275,222.6358113,10.60773053,100000,1221.919374,26106.84146,0,1,-4.947651178e-10,76203.05021,80144.049,198504.9639,206916.48,340.4431645,140427.7288,199.6120098,112151.2304,-36151.4097,0,13299.37531,587863412,4.860646433,587863412,1.884720562,57444.85022,75955.63641,0,37534.24844,0,14.02592087,6.931051116,14.02592087,0.0004139207438,0.0004744245948,0,-0.2777528485,0.4521139515,0,5.585184553,5.585184553,0,0.09936872869,0.1637299299,0,5.09317033e-11,3.637978807e-11,0,-0.04589902756,-0.07562786266,0,-2.693113632e-06,-3.230831242e-06,0,-9.673654644e-05,0.0002009961604,0,-0.0007962739212,0.1181258265,0,3.637978807e-12,2.182787284e-11,0,0.0004210045578,-0.0624552808,0,7.723779082e-05,-0.000159531505,0,-0.0001333589346,0.0002670251036,0,5.104805244,4.318797567,0,-2226852.61,966085.7559,0
7.552690506,7.605634487,6.758722081,1074.327797,0.2,-0.02879008964,243.0617756,11.20234464,100000,1245.477554,118779.1221,0,1,-2.793967724e-09,72323.78174,80144.049,191199.6899,206916.48,329.109397,138237.5484,136.6738584,130307.4301,422485.7255,0,51363.64549,2403286613,7.552690506,2403286613,-5.2637171,59731.09032,219238.6349,0,-11971.42257,0,41.11739351,-2.245195939,41.11739351,0.0003599357398,0.0002537899691,0,0.07221550928,0.1457292557,0,6.758722081,6.758722081,0,0.2521927606,0.2092292757,0,3.255991032e-10,7.275957614e-11,0,-0.06975689282,-0.05787312896,0,4.443308191e-05,4.081882068e-05,0,4.064018703e-05,-6.999736465e-06,0,0.1302319417,0.1523897058,0,-1.173248165e-10,-6.184563972e-11,0,-0.06885600492,-0.08057121928,0,3.752623592e-05,3.323667109e-05,0,1.922669907e-05,5.172685073e-06,0,55.29695208,-81.61553758,0,-2220739.149,962285.5055,0
11.23161081,11.25866759,9.239907943,1683.450166,0.2,-0.9002974887,223.7621948,16.87596407,100000,11781.05084,20513.72512,0,1,4.656612873e-10,5656.656426,80144.049,48669.68091,206916.48,331.028143,26430.36972,286.3975986,44970.61566,-101914.7398,0,-36886.2611,1732822551,11.23161081,1732822551,2.965729665,94123.08982,3429.399489,0,187505.6606,0,0.6148801816,33.61915549,33.61915549,0.0001774524882,-3.631705409e-05,0,-0.00708958913,0.002012548823,0,9.239907943,9.239907943,0,-0.02036364445,-0.0242776158,0,-5.456968211e-12,1.864464139e-11,0,0.006231581146,0.007429315182,0,3.475604416e-06,-3.561118098e-06,0,-2.436845475e-06,-8.339606208e-06,0,-0.01976600479,-0.01943169298,0,2.182787284e-11,1.500666258e-11,0,0.006134886376,0.006031124134,0,2.68621968e-06,-4.24331887e-06,0,-2.507532493e-06,-7.699524254e-06,0,4.388108238,10.44054009,0,-2222750.236,978014.4374,0
6.228021697,6.252360015,4.759707966,505.1066444,0.2,-0.9165041829,326.802045,10.79573272,100000,1100.047345,113156.4983,0,1,-3.143213689e-09,78171.32549,80144.049,214240.7512,206916.48,225.599172,152885.0471,116.4326106,148067.6695,134056.5782,0,27220.20264,330929298.6,6.228021697,330929298.6,-23.44728788,84217.74775,49722.17316,0,152023.4849,0,6.373802507,19.48763716,19.48763716,-0.0001095714738,-0.0002933033888,0,0.5859611245,-0.1703594022,0,4.759707966,4.759707966,0,0.2117187323,-0.3484480282,0,2.910383046e-11,-6.548361853e-11,0,-0.09779418593,0.1609502895,0,-0.0001932715249,8.893764766e-06,0,8.104717716e-05,-4.395148218e-05,0,0.224147105,-0.1457675448,0,2.182787284e-11,-1.000444172e-11,0,-0.1185106661,0.07706996187,0,-0.0002032960836,6.130113907e-06,0,1.07994615e-06,-5.470842305e-05,0,-112.9420211,-4.294418285,0,-2226724.752,1006564.947,0
5.156699796,5.169673312,4.984843804,1134.0479,0.2,0.4185703521,206.8789972,10.13813044,100000,659.0636183,49812.50382,0,1,-1.949956641e-09,79810.64847,80144.049,206212.1605,206916.48,198.8564691,119247.1926,111.8254404,114057.9074,194245.6647,0,29654.01971,839538619.2,5.156699796,839538619.2,-1.587787927,93126.57736,106002.2381,0,29364.20041,0,11.5398262,3.196703912,11.5398262,0.0004342062513,0.000479599393,0,0.03514196135,0.4110058167,0,4.984843804,4.984843804,0,0.243060471,0.3143241789,0,8.185452316e-11,1.818989404e-11,0,-0.112271128,-0.1451882734,0,-8.342825468e-05,0.0001434005355,0,9.107411525e-05,-5.365617107e-05,0,0.07611558051,0.2004853896,0,1.023181539e-12,9.094947018e-13,0,-0.04024369687,-0.1060002853,0,-0.0001324074968,0.0001212124928,0,3.454504772e-05,-5.73584703e-05,0,40.18365952,-48.12259916,0,-2227114.837,965060.8259,0
10.19359995,10.2133702,8.543790875,1453.024482,0.2,-0.6353799782,532.1962183,13.75556424,100000,13571.81689,113434.4836,0,1,-4.889443517e-09,24061.93142,80144.049,172842.655,206916.48,660.7943104,104092.8287,881.7525048,138454.2091,18503.58706,0,8284.431082,1281590138,10.19359995,1281590138,1.217415654,36661.24914,11314.52161,0,45735.42604,0,4.245289849,17.16026064,17.16026064,-1.097360152e-05,-0.0001404199853,0,-0.0001497865431,-0.02024645365,0,8.543790875,8.543790875,0,-0.02349067232,-0.1543281903,0,1.591615728e-12,2.546585165e-11,0,0.003217712796,0.02113961601,0,-4.108896084e-06,2.509997596e-06,0,1.296416099e-06,3.067417169e-06,0,-0.02375872811,-0.1614282655,0,-6.110667528e-11,3.492459655e-10,0,0.002506939423,0.01703335637,0,-3.008396091e-06,1.917417956e-06,0,2.092408493e-07,3.292940543e-06,0,-8.216455977,14.30353425,0,-2225414.681,986803.1888,0
7.793782441,7.808505146,7.08768591,1512.587698,0.2,0.1371231303,380.6914929,11.66108369,100000,6180.73526,104257.5471,0,1,3.608874977e-09,36299.42665,80144.049,157590.3083,206916.48,804.8786636,117807.7537,682.3621803,107145.6168,-5293.10013,0,1635.735263,872689650.3,7.793782441,872689650.3,0.0313855888,25669.44888,44086.25746,0,111445.0994,0,20.02744742,50.62713409,50.62713409,-0.0001357573233,-0.0001964281174,0,0.008362895869,-0.01482460872,0,7.08768591,7.08768591,0,0.005976466549,-0.1477982616,0,1.091393642e-11,-2.361048246e-09,0,-0.0005393523214,0.01333820492,0,3.355589617e-06,-4.114144763e-07,0,3.812408047e-07,5.05744727e-06,0,0.01455576807,-0.1217586756,0,4.256435204e-10,-3.790773917e-09,0,-0.001097838891,0.009183397862,0,2.126955173e-06,-6.808383222e-07,0,1.012431971e-06,5.41082057e-06,0,-1.653437983,1.810365927,0,-2216728.608,990443.6825,0
8.994490792,8.993827113,8.056334401,1537.784831,0.2,0.03770154465,404.8085723,11.98698016,100000,11205.0984,22725.13932,0,1,-2.142041922e-08,16781.64168,80144.049,92924.70682,206916.48,602.28709,71681.27635,508.3485803,79821.71897,-496930.2215,0,-7012.990798,-598800421,8.994490792,-598800421,-8.128273368,36726.91267,81146.16178,0,210673.8725,0,26.48459565,68.76002765,68.76002765,9.094305102e-05,2.202036798e-05,0,0.01756545154,0.008197488889,0,8.056334401,8.056334401,0,0.06946986154,0.03180815783,0,-8.003553376e-11,-4.183675628e-11,0,-0.01065460343,-0.004878422094,0,1.591159099e-06,1.60159045e-06,0,2.283437577e-06,-1.238211216e-06,0,0.05764012839,0.02146301027,0,2.182787284e-11,-1.818989404e-11,0,-0.009059626571,-0.003373463307,0,2.133571771e-06,1.564647734e-06,0,2.266008702e-06,-1.309247443e-06,0,9.98663053,-50.62799737,0,-2233695.385,987637.4844,0
6.709459397,6.718756006,4.96250052,1086.646723,0.2,-1.15556021,318.7742635,10.70123094,100000,2324.757197,107361.8131,0,1,-1.431908458e-08,73486.47831,80144.049,214699.4399,206916.48,363.7593727,191840.8287,155.8324168,170712.26,-2819.83827,0,9088.305361,578090624.2,6.709459397,578090624.2,-0.4309958794,52008.62954,42365.01229,0,209028.9482,0,8.716972244,43.00953643,43.00953643,-0.0001234365231,-0.000281102495,0,0.08998460195,-0.1931411745,0,4.96250052,4.96250052,0,0.09216046601,-0.3271287972,0,1.091393642e-10,-2.182787284e-11,0,-0.0289397974,0.102723451,0,5.677645406e-05,-5.122637436e-05,0,-8.304255927e-05,7.424658786e-05,0,0.08363783193,-0.2146045083,0,-3.092281986e-11,2.182787284e-11,0,-0.04422084852,0.113465321,0,6.400015169e-05,-6.434427245e-05,0,-3.023050199e-05,4.216212632e-05,0,13.39118302,-15.54616242,0,-2225710.327,1005448.385,0
7.115855271,7.142340229,5.960399728,1220.941927,0.2,-0.4604526264,353.3531866,11.15271531,100000,5817.27063,124891.2986,0,1,4.773028195e-09,56739.61397,80144.049,213544.8243,206916.48,972.2569013,162135.4744,826.5461907,129785.6241,-920.8057334,0,24810.49784,1659469898,7.115855271,1659469898,0.04493069919,20051.56191,47487.19299,0,66360.42063,0,26.41246336,36.909787,36.909787,-0.0001721090711,-0.0002731413064,0,-0.01949212253,0.04100066646,0,5.960399728,5.960399728,0,-0.1103403297,-0.04309977273,0,-1.582520781e-10,2.328306437e-10,0,0.01423116733,0.005558802292,0,6.113511833e-06,-1.045549527e-05,0,-5.01691813e-06,5.570067464e-06,0,-0.0856859783,-0.01338600331,0,-2.055458026e-10,-1.091393642e-11,0,0.0127578119,0.001993046187,0,6.327630429e-06,-1.156224762e-05,0,-6.321823604e-06,6.160597839e-06,0,-3.413282249,3.637935745,0,-2225028.226,1001483.71,0
11.96732316,11.99071116,9.24074948,1657.049093,0.2,-1.631397659,308.8094778,15.46317623,100000,14928.03544,56475.02659,0,1,6.053596735e-09,10268.41444,80144.049,79868.69818,206916.48,468.9617233,47435.27493,459.6877107,72180.91026,-2088.363835,0,27068.704,1423296890,11.96732316,1423296890,2.628487448,60092.68976,2293.250703,0,105344.9281,0,0.5901040529,27.10757657,27.10757657,-9.43813649e-05,-8.836182116e-05,0,-0.01597264677,0.0152531666,0,9.24074948,9.24074948,0,-0.0438756309,0.008892284636,0,-3.637978807e-12,9.094947018e-12,0,0.01048108133,-0.002124203266,0,5.065489982e-06,-4.250138731e-06,0,-3.176268798e-06,4.150920794e-07,0,-0.04018821849,0.008951628559,0,-1.018634066e-10,2.546585165e-11,0,0.009260736346,-0.002062760557,0,5.314025395e-06,-4.511760181e-06,0,-2.828582038e-06,7.21459829e-07,0,11.35363662,1.788800622,0,-2220720.316,980468.6626,0
6.227715338,6.236230128,4.499870802,1091.193043,0.2,-1.191663941,252.0070608,9.854905074,100000,1058.870747,99281.94688,0,1,-3.463355824e-09,75407.79711,80144.049,215420.7741,206916.48,292.9433151,135627.2637,146.7844781,132516.0209,-4049.350487,0,14648.02844,542947608.3,6.227715338,542947608.3,-3.328846446,59787.31626,38888.53039,0,71898.70195,0,6.410101665,11.85125754,11.85125754,-0.0001230786703,-0.0002374998135,0,-0.08698523026,-0.1664537483,0,4.499870802,4.499870802,0,-0.160281901,-0.2675139793,0,4.365574569e-11,-2.25554686e-10,0,0.05572775208,0.09301083048,0,2.912871022e-05,5.047408476e-05,0,2.029984369e-05,0.0001422920681,0,-0.0950875668,-0.1642780324,0,-2.728484105e-12,-2.546585165e-11,0,0.05027453235,0.08685679455,0,7.485904968e-06,-2.580221219e-05,0,-8.60555244e-06,3.172074657e-05,0,-3.689059081,-12.95517315,0,-2222121.918,1005529.598,0
6.340683104,6.349587834,6.62171108,1567.900952,0.2,1.073660807,229.7607825,11.7609884,100000,1726.622648,28449.90742,0,1,-2.328306437e-10,66192.08482,80144.049,178228.6981,206916.48,568.8160645,115969.4933,293.6510154,98448.39935,487.2008139,0,3903.208787,587194581.8,6.340683104,587194581.8,-1.765030471,38098.22367,436313.6023,0,30665.44406,0,134.6907736,9.466476316,134.6907736,0.0003643116528,0.0004827375025,0,0.04653985501,0.05270387434,0,6.62171108,6.62171108,0,0.1446242158,0.1269119108,0,-6.03904482e-10,-8.221832104e-10,0,-0.0233365715,-0.02047851297,0,7.972983549e-06,9.792909963e-06,0,1.173372468e-05,4.034250386e-06,0,0.09996948419,0.09623174228,0,-1.164153218e-10,-8.003553376e-11,0,-0.02684978097,-0.02584589911,0,1.225385781e-05,1.637323965e-05,0,2.425034623e-05,3.605407319e-06,0,-5.612796404,-3.212355953,0,-2227287.927,968604.5398,0
11.88125675,11.81369926,9.363058206,1770.003098,0.2,-1.317271933,280.6811391,15.82494505,100000,10209.88951,-24353.37649,0,1,4.656612873e-10,6433.425362,80144.049,58669.39155,206916.48,353.0029783,29396.74638,335.2996444,52649.29425,-2412172.676,0,-43244.81071,-5705981750,11.88125675,-5705981750,3.412307941,82953.65343,76067.19328,0,95059.88987,0,14.51122529,18.13443376,18.13443376,-4.2373605e-05,-4.80088758e-05,0,-0.0169828376,0.002653518279,0,9.363058206,9.363058206,0,-0.04295482368,-0.01357401522,0,1.818989404e-11,-4.774847184e-12,0,0.01304192827,0.00412133767,0,1.073112045e-05,1.74469871e-06,0,1.841147799e-06,5.57237018e-06,0,-0.04064944392,-0.01387733598,0,-3.637978807e-12,9.549694369e-12,0,0.01194426601,0.004077659531,0,1.098304384e-05,1.594403766e-06,0,1.17500836e-06,4.696504142e-06,0,11.75836342,5.303176284,0,-2218606.69,973198.1691,0
6.00297409,5.999745759,5.766485276,1077.521228,0.2,0.4647546501,329.7693549,10.83836966,100000,5196.347623,104140.093,0,1,-1.11758709e-08,52257.36504,80144.049,236020.0403,206916.48,356.2936839,186334.6142,193.2866417,208626.825,-794.0768792,0,-1441.688159,-149432635,6.00297409,-149432635,-4.436944295,53892.19085,39119.56467,0,43250.05548,0,7.867416336,8.698107861,8.698107861,-0.0001853397059,-0.000236719288,0,-0.1419404595,0.08323046339,0,5.766485276,5.766485276,0,-0.2625361178,0.1227132229,0,1.382431947e-10,2.182787284e-11,0,0.09727781225,-0.04546907283,0,0.000142027527,-2.614839572e-05,0,-2.940902779e-05,1.783336315e-05,0,-0.1872650085,0.1281885399,0,-1.455191523e-11,4.729372449e-11,0,0.09901042841,-0.0677756211,0,0.0001152461978,-1.903078002e-05,0,-1.261141626e-05,2.218989039e-05,0,-18.05337648,-4.131344992,0,-2222545.974,1000517.504,0
9.786859038,9.771110765,7.778753094,1304.962314,0.2,-1.050763768,454.2290108,12.49720566,100000,11957.77541,79082.75548,0,1,-4.656612873e-09,29802.76993,80144.049,154704.6283,206916.48,515.2373812,128184.4938,369.9384731,139744.471,-3792.635884,0,-8131.530448,-1131409403,9.786859038,-1131409403,4.563148983,43661.74269,72903.50326,0,120980.4744,0,20.8670112,34.6279781,34.6279781,-5.644394018e-05,-0.0001396384085,0,-0.04896648963,-0.01384987176,0,7.778753094,7.778753094,0,-0.1914584503,-0.08562773396,0,2.619344741e-10,9.458744898e-11,0,0.0366569794,0.01639444002,0,5.569460613e-06,-1.314249673e-05,0,-2.69332495e-06,-9.70168057e-06,0,-0.1789879581,-0.07100331277,0,-2.25554686e-10,-1.818989404e-12,0,0.03903296305,0.01548411253,0,5.985417179e-06,-1.893942665e-05,0,-3.238134112e-06,-1.198712113e-05,0,0.2960395956,22.51970532,0,-2228867.636,994930.3857,0
10.30932253,10.31949808,9.136148376,1803.757548,0.2,-0.07744732218,287.9188417,14.98352882,100000,5948.708727,-2426.436372,0,1,-4.656612873e-10,24042.14116,80144.049,90750.87268,206916.48,482.8430314,91226.1006,333.0197715,75073.73087,-252245.5712,0,4190.694716,702405981.5,10.30932253,702405981.5,-1.251863859,57421.98511,110904.109,0,23332.76403,0,28.9390015,6.088384818,28.9390015,8.867362736e-05,0.0002909070696,0,-0.03156752259,0.04126477278,0,9.136148376,9.136148376,0,0.006417964205,0.125375011,0,1.455191523e-11,1.527951099e-10,0,-0.001643033185,-0.03209667383,0,7.918244233e-06,2.200875483e-06,0,-7.105435851e-06,6.769347268e-05,0,-0.01099261871,0.05152103819,0,-3.637978807e-12,-4.183675628e-11,0,0.005229128949,-0.02450827773,0,1.726770833e-05,-4.097995614e-06,0,-6.932084299e-06,6.641375956e-05,0,4.614956254,-10.87427555,0,-2219481.344,968932.5784,0
6.133672088,6.144822947,5.009810154,1195.919494,0.2,-0.5285908341,301.3083225,10.48416533,100000,2707.087506,121361.8438,0,1,1.04191713e-08,70231.74798,80144.049,217339.6149,206916.48,669.9471941,153264.6807,479.7967025,117225.9376,6605.688619,0,11430.70896,705853078.3,6.133672088,705853078.3,-2.165677686,27417.94114,47232.35918,0,197643.5989,0,18.0608697,75.57562971,75.57562971,-0.0001335619543,-0.0002636865871,0,0.01782459283,-0.05707963484,0,5.009810154,5.009810154,0,-0.04766224921,-0.208357968,0,-1.682565198e-10,2.07364792e-10,0,0.006849723002,0.02994391557,0,5.460658525e-06,-4.38071719e-06,0,-8.482451349e-06,1.842590128e-05,0,-0.03002560153,-0.1307112126,0,8.276401786e-11,2.219167072e-10,0,0.006080523502,0.02647049716,0,4.610222627e-06,-6.189564503e-06,0,-1.116485591e-05,2.304363592e-05,0,-2.74290763,-8.085480801,0,-2224287.863,1004602.88,0
6.278812695,6.293389166,5.312115004,1145.457771,0.2,-0.3382591396,339.3236472,10.9610388,100000,2724.624496,117439.3603,0,1,3.667082638e-09,69695.70778,80144.049,208587.7555,206916.48,445.0161927,186513.4488,200.0121893,162083.2724,-6022.747422,0,30445.31355,923308241.1,6.278812695,923308241.1,-2.760782902,43262.13238,50039.96962,0,172061.7455,0,12.67829435,43.5941403,43.5941403,-0.0001345050477,-0.0002903043691,0,0.1334643983,-0.08879446166,0,5.312115004,5.312115004,0,0.04576370314,-0.2564335204,0,-1.091393642e-11,-3.456079867e-11,0,-0.01299777755,0.07283208362,0,1.649449309e-05,-4.691657756e-05,0,-7.555685148e-05,0.000106636376,0,0.06281835361,-0.158376961,0,-9.094947018e-12,-5.456968211e-12,0,-0.03321321027,0.08373679038,0,4.479447212e-05,-8.155985856e-05,0,-7.390287012e-05,9.308609054e-05,0,-1.147440611,-12.6564739,0,-2226439.991,1004554.825,0
6.915614671,6.923637363,7.060515904,1610.961606,0.2,0.9915320626,287.313737,12.10099314,100000,3487.563041,19964.51815,0,1,2.211891115e-09,61857.09587,80144.049,169187.9697,206916.48,801.7179751,143916.5827,510.139537,101342.4559,-8077.716986,0,1394.693014,550242183.7,6.915614671,550242183.7,-1.699591773,27870.30771,54300.85688,0,29429.20005,0,23.57685834,12.77784772,23.57685834,0.0004034002226,0.0004156085224,0,0.07926476943,-0.02348241603,0,7.060515904,7.060515904,0,0.08279559433,0.1019426259,0,7.275957614e-11,1.418811735e-10,0,-0.01371922461,-0.01689188649,0,1.76394785e-05,1.058738706e-05,0,6.624275096e-06,1.672687271e-06,0,0.05469236415,0.05795293165,0,3.637978807e-12,-4.183675628e-11,0,-0.01515691707,-0.01606051946,0,2.859251064e-05,2.032498597e-05,0,9.947325144e-06,-5.280596163e-06,0,-2.345612573,-6.152346294,0,-2223852.241,966644.0799,0
10.24703068,10.27496106,8.565297041,1480.737539,0.2,-0.6728614144,439.1279929,13.18881162,100000,12539.7171,100778.1741,0,1,-1.862645149e-09,21887.62604,80144.049,169183.0044,206916.48,511.9494728,96176.66243,603.3170507,143925.4797,-4970.360793,0,7070.85057,1784195767,10.24703068,1784195767,4.362607412,45747.7357,19657.03728,0,57831.34254,0,5.667011878,16.67244664,16.67244664,-6.021366745e-06,-0.0001796113929,0,0.02012784497,-0.02556703943,0,8.565297041,8.565297041,0,0.04391500385,-0.1555408521,0,-1.455191523e-10,5.09317033e-11,0,-0.008236914602,0.02917400896,0,-1.073132783e-05,-4.504087674e-07,0,1.171453531e-05,1.002855304e-05,0,0.03655270383,-0.158804367,0,1.455191523e-11,1.309672371e-10,0,-0.005948407241,0.02584304163,0,-1.043721889e-05,-1.355150488e-06,0,1.541358133e-05,1.12999173e-05,0,7.173403047,14.63963401,0,-2223358.163,986560.724,0
4.053599823,4.060911022,4.925802987,1440.273503,0.2,1.461145119,240.7739873,10.50277053,100000,972.3407216,20936.50252,0,1,-4.947651178e-10,80144.01768,80144.049,206916.4101,206916.48,235.2961209,144693.613,126.0549681,131365.579,-7635.114653,0,12057.40533,469158279.1,4.053599823,469158279.1,0.1321225879,82350.16497,24662.95559,0,33709.24283,0,3.14546259,4.299207444,4.299207444,0.0004555682872,0.0004600700223,0,0.2417715237,-0.07882913741,0,4.925802987,4.925802987,0,0.3653774145,0.0158048197,0,-2.291926648e-10,-3.637978807e-12,0,-0.1686287996,-0.007294232397,0,9.742556982e-05,-3.780424172e-05,0,-2.227765764e-05,3.151690046e-05,0,0.2116700773,-0.05660615185,0,-1.273292582e-11,-2.273736754e-12,0,-0.1119138338,0.0299287058,0,-5.821081347e-06,-3.058150664e-05,0,-7.259663966e-06,5.003125161e-05,0,0.2360143998,0.4245985395,0,-2226099.064,963973.24,0
4.387756961,4.385222528,6.339283795,969.761231,0.2,2.721411881,350.2902287,11.10105797,100000,3644.002103,126761.801,0,1,-8.847564459e-09,46426.54525,80144.049,218462.2183,206916.48,249.1002339,152864.8555,152.4777209,189997.0084,-134025.1783,0,-272.04077,-129819778.3,4.387756961,-129819778.3,0.5905035203,77764.67602,46761.34874,0,51815.82376,0,6.675273014,7.396809104,7.396809104,-0.0002021932856,-0.0002494315891,0,0.1862005675,-0.3178653469,0,6.339283795,6.339283795,0,0.04093620006,-0.3421481466,0,-2.182787284e-11,-1.164153218e-10,0,-0.01890868284,0.1580403354,0,-4.872225585e-05,9.8197758e-05,0,5.899662546e-05,-6.243960002e-05,0,0.04205941512,-0.2585876169,0,0,-7.275957614e-11,0,-0.02223758055,0.1367199934,0,-6.68551482e-05,0.000130628334,0,3.261878953e-05,-2.232390378e-05,0,-29.90558149,32.8580991,0,-2219808.208,995405.9442,0
8.959043075,8.970587679,8.92872094,1651.941391,0.2,1.0389272,379.2406043,14.97551147,100000,15081.61736,62517.73374,0,1,-3.492459655e-09,15464.56582,80144.049,115266.4756,206916.48,324.0446511,70861.32839,228.1989819,109840.6849,-19896.63619,0,3814.197078,734785745.8,8.959043075,734785745.8,0.2405039024,83966.45031,2541.505826,0,62736.75211,0,0.4532804413,11.18917076,11.18917076,5.743735326e-05,-4.905478052e-05,0,-0.03587271055,-0.08207539157,0,8.92872094,8.92872094,0,0.01516747437,-0.12284467,0,-7.275957614e-12,2.910383046e-11,0,-0.005910348896,0.04786919971,0,7.896524987e-06,-3.719316822e-06,0,6.882545504e-06,3.936152365e-05,0,0.01145483279,-0.1006936436,0,0,-2.910383046e-11,0,-0.006047916325,0.05316417465,0,8.687149062e-06,-4.350636533e-06,0,1.201098772e-05,5.642440367e-05,0,-1.518771191,2.721290703,0,-2223038.01,983479.5235,0
8.525284359,8.558522869,8.204886229,1635.258064,0.2,0.6395393554,295.426861,13.13390399,100000,4273.882502,7781.667235,0,1,-5.820766091e-10,45853.29403,80144.049,136088.4413,206916.48,822.9716737,120510.7011,551.4345063,86587.14099,-9290.457829,0,17630.82873,2030103450,8.525284359,2030103450,-2.121815207,29521.20936,52773.35733,0,68720.24649,0,23.47872,30.57344666,30.57344666,0.0003773003036,0.0003831814974,0,-0.01580843987,0.03240525023,0,8.204886229,8.204886229,0,0.02308789693,0.1450072157,0,-1.255102688e-10,1.818989404e-11,0,-0.002597323071,-0.01631290142,0,1.696205819e-06,-2.32475048e-06,0,-7.273602275e-06,1.360818443e-06,0,0.0005848592092,0.0982092121,0,0,-7.421476766e-10,0,-8.617702465e-05,-0.01447079495,0,2.68985909e-06,-2.708055042e-06,0,-9.019839956e-06,2.255620399e-06,0,-2.525410912,-8.083665123,0,-2222177.075,967866.4982,0
8.85077098,8.882580038,8.328271227,1459.67274,0.2,0.4538025547,253.1827293,13.21322833,100000,3927.758721,47680.61195,0,1,-1.862645149e-09,41121.10524,80144.049,125221.3148,206916.48,673.962745,114886.5467,461.9248148,82970.75982,1862.440312,0,10713.95466,1681624043,8.85077098,1681624043,-1.610612879,35874.97638,111740.2532,0,3511.522653,0,41.15541327,1.293340241,41.15541327,0.0002267099076,0.0002602108816,0,0.01490357786,0.02717338571,0,8.328271227,8.328271227,0,0.0676673045,0.1789202642,0,1.928128768e-10,1.302396413e-09,0,-0.008182149513,-0.0216345599,0,-5.168433604e-06,6.10499767e-06,0,5.35438201e-06,4.754718938e-06,0,0.04439186236,0.1195236905,0,-4.729372449e-11,3.274180926e-11,0,-0.006951917403,-0.01871781853,0,-5.397813053e-06,7.148037384e-06,0,7.227997785e-06,8.265769037e-06,0,7.112614034,-15.16567843,0,-2218533.568,965498.7661,0
7.596420656,7.616203544,6.642321794,1444.394505,0.2,-0.1698493275,370.3742353,11.73405554,100000,5173.980022,102012.893,0,1,-5.12227416e-09,42686.83983,80144.049,159168.127,206916.48,567.8807232,144843.383,303.8645404,130385.7372,-50360.461,0,9040.995287,1234208901,7.596420656,1234208901,1.334382921,36663.31662,41559.91802,0,158415.933,0,13.30120762,50.70085109,50.70085109,-0.0001275949108,-0.0001817110208,0,-0.06815783617,-0.04393522276,0,6.642321794,6.642321794,0,-0.08825513642,-0.1696661742,0,-5.820766091e-11,-6.184563972e-11,0,0.01771975231,0.03406535532,0,-2.082226959e-06,7.126461697e-07,0,-6.560821619e-06,1.454335223e-05,0,-0.08601307377,-0.13497415,0,-1.091393642e-11,7.639755495e-11,0,0.02563410994,0.0402257709,0,-2.629931275e-06,4.574577573e-06,0,-1.17050186e-05,2.363290238e-05,0,8.20177394,-1.529859333,0,-2214144.857,990962.9377,0
4.9400281,4.945084624,5.416575897,1514.784469,0.2,1.127150963,273.3926521,10.71324856,100000,1147.456008,77041.37717,0,1,7.305061445e-09,71153.62585,80144.049,195904.6938,206916.48,389.8096554,117059.7486,226.0602398,99087.52918,-41351.38433,0,4394.050389,340600343,4.9400281,340600343,-8.159522787,49531.46919,30816.29091,0,125024.1128,0,6.665309741,27.04168518,27.04168518,-0.0001943098848,-0.0003842787367,0,-0.09483918589,-0.06866024976,0,5.416575897,5.416575897,0,-0.0245876983,-0.2039694839,0,0,-2.291926648e-10,0,0.006989451143,0.0579816266,0,0.0001165278048,-2.384696701e-05,0,9.689264094e-05,4.572876154e-05,0,-0.006455751051,-0.09193142037,0,4.547473509e-12,1.818989404e-12,0,0.003413273428,0.04860582012,0,0.0001575536559,-4.233622203e-05,0,-2.74429101e-06,4.160120175e-05,0,-18.93967144,-21.85794249,0,-2214690,995118.9376,0
